年度,月,日,指導員/啓発員,データ種別,値区分,値,ObjectId
2023,9,25,分煙対策指導員,指導対象,路上喫煙過料,19,2671
2023,11,26,分煙対策指導員,指導対象,路上喫煙,145,2672
2023,6,16,分煙対策指導員,指導対象,路上喫煙過料,49,2673
2023,9,26,分煙対策指導員,指導対象,路上喫煙過料,43,2674
2023,11,27,分煙対策指導員,指導対象,路上喫煙,137,2675
2023,6,17,分煙対策指導員,指導対象,路上喫煙過料,39,2676
2023,9,27,分煙対策指導員,指導対象,路上喫煙過料,11,2677
2023,11,28,分煙対策指導員,指導対象,路上喫煙,131,2678
2023,6,18,分煙対策指導員,指導対象,路上喫煙過料,44,2679
2023,9,28,分煙対策指導員,指導対象,路上喫煙過料,32,2680
2023,11,29,分煙対策指導員,指導対象,路上喫煙,111,2681
2023,6,19,分煙対策指導員,指導対象,路上喫煙過料,35,2682
2023,9,29,分煙対策指導員,指導対象,路上喫煙過料,38,2683
2023,11,30,分煙対策指導員,指導対象,路上喫煙,154,2684
2023,6,20,分煙対策指導員,指導対象,路上喫煙過料,45,2685
2023,9,30,分煙対策指導員,指導対象,路上喫煙過料,41,2686
2023,12,1,分煙対策指導員,指導対象,路上喫煙,145,2687
2023,6,21,分煙対策指導員,指導対象,路上喫煙過料,29,2688
2023,10,1,分煙対策指導員,指導対象,路上喫煙過料,38,2689
2023,12,2,分煙対策指導員,指導対象,路上喫煙,198,2690
2023,6,22,分煙対策指導員,指導対象,路上喫煙過料,39,2691
2023,10,2,分煙対策指導員,指導対象,路上喫煙過料,47,2692
2023,12,3,分煙対策指導員,指導対象,路上喫煙,140,2693
2023,6,23,分煙対策指導員,指導対象,路上喫煙過料,23,2694
2023,10,3,分煙対策指導員,指導対象,路上喫煙過料,46,2695
2023,12,4,分煙対策指導員,指導対象,路上喫煙,144,2696
2023,6,24,分煙対策指導員,指導対象,路上喫煙過料,37,2697
2023,10,4,分煙対策指導員,指導対象,路上喫煙過料,22,2698
2023,12,5,分煙対策指導員,指導対象,路上喫煙,245,2699
2023,6,25,分煙対策指導員,指導対象,路上喫煙過料,47,2700
2023,10,5,分煙対策指導員,指導対象,路上喫煙過料,35,2701
2023,12,6,分煙対策指導員,指導対象,路上喫煙,175,2702
2023,6,26,分煙対策指導員,指導対象,路上喫煙過料,18,2703
2023,10,6,分煙対策指導員,指導対象,路上喫煙過料,33,2704
2023,12,7,分煙対策指導員,指導対象,路上喫煙,132,2705
2023,6,27,分煙対策指導員,指導対象,路上喫煙過料,26,2706
2023,10,7,分煙対策指導員,指導対象,路上喫煙過料,56,2707
2023,12,8,分煙対策指導員,指導対象,路上喫煙,251,2708
2023,6,28,分煙対策指導員,指導対象,路上喫煙過料,56,2709
2023,10,8,分煙対策指導員,指導対象,路上喫煙過料,0,2710
2023,12,9,分煙対策指導員,指導対象,路上喫煙,208,2711
2023,6,29,分煙対策指導員,指導対象,路上喫煙過料,41,2712
2023,10,9,分煙対策指導員,指導対象,路上喫煙過料,34,2713
2023,12,10,分煙対策指導員,指導対象,路上喫煙,0,2714
2023,6,30,分煙対策指導員,指導対象,路上喫煙過料,46,2715
2023,10,10,分煙対策指導員,指導対象,路上喫煙過料,42,2716
2023,12,11,分煙対策指導員,指導対象,路上喫煙,236,2717
2023,7,1,分煙対策指導員,指導対象,路上喫煙過料,35,2718
2023,10,11,分煙対策指導員,指導対象,路上喫煙過料,30,2719
2023,12,12,分煙対策指導員,指導対象,路上喫煙,192,2720
2023,7,2,分煙対策指導員,指導対象,路上喫煙過料,39,2721
2023,12,13,分煙対策指導員,指導対象,路上喫煙,106,2722
2023,7,3,分煙対策指導員,指導対象,路上喫煙過料,55,2723
2023,12,14,分煙対策指導員,指導対象,路上喫煙,149,2724
2023,12,15,分煙対策指導員,指導対象,路上喫煙,234,2725
2023,12,16,分煙対策指導員,指導対象,路上喫煙,240,2726
2023,4,8,分煙対策指導員,指導対象,路上喫煙過料,22,2727
2023,4,9,分煙対策指導員,指導対象,路上喫煙過料,0,2728
2023,4,10,分煙対策指導員,指導対象,路上喫煙過料,31,2729
2023,4,11,分煙対策指導員,指導対象,路上喫煙過料,31,2730
2023,4,12,分煙対策指導員,指導対象,路上喫煙過料,24,2731
2023,4,13,分煙対策指導員,指導対象,路上喫煙過料,23,2732
2023,4,14,分煙対策指導員,指導対象,路上喫煙過料,28,2733
2023,4,15,分煙対策指導員,指導対象,路上喫煙過料,14,2734
2023,4,16,分煙対策指導員,指導対象,路上喫煙過料,25,2735
2023,4,17,分煙対策指導員,指導対象,路上喫煙過料,34,2736
2023,4,18,分煙対策指導員,指導対象,路上喫煙過料,25,2737
2023,4,19,分煙対策指導員,指導対象,路上喫煙過料,42,2738
2023,4,20,分煙対策指導員,指導対象,路上喫煙過料,23,2739
2023,4,21,分煙対策指導員,指導対象,路上喫煙過料,29,2740
2023,4,22,分煙対策指導員,指導対象,路上喫煙過料,33,2741
2023,4,23,分煙対策指導員,指導対象,路上喫煙過料,26,2742
2023,4,24,分煙対策指導員,指導対象,路上喫煙過料,20,2743
2023,4,25,分煙対策指導員,指導対象,路上喫煙過料,26,2744
2023,4,26,分煙対策指導員,指導対象,路上喫煙過料,12,2745
2023,4,27,分煙対策指導員,指導対象,路上喫煙過料,30,2746
2023,4,28,分煙対策指導員,指導対象,路上喫煙過料,30,2747
2023,4,29,分煙対策指導員,指導対象,路上喫煙過料,34,2748
2023,4,30,分煙対策指導員,指導対象,路上喫煙過料,31,2749
2023,5,1,分煙対策指導員,指導対象,路上喫煙過料,30,2750
2023,5,2,分煙対策指導員,指導対象,路上喫煙過料,26,2751
2023,5,3,分煙対策指導員,指導対象,路上喫煙過料,31,2752
2023,5,4,分煙対策指導員,指導対象,路上喫煙過料,38,2753
2023,5,5,分煙対策指導員,指導対象,路上喫煙過料,11,2754
2023,5,6,分煙対策指導員,指導対象,路上喫煙過料,19,2755
2023,5,7,分煙対策指導員,指導対象,路上喫煙過料,15,2756
2023,5,8,分煙対策指導員,指導対象,路上喫煙過料,24,2757
2023,5,9,分煙対策指導員,指導対象,路上喫煙過料,29,2758
2023,5,10,分煙対策指導員,指導対象,路上喫煙過料,25,2759
2023,5,11,分煙対策指導員,指導対象,路上喫煙過料,20,2760
2023,5,12,分煙対策指導員,指導対象,路上喫煙過料,36,2761
2023,5,13,分煙対策指導員,指導対象,路上喫煙過料,28,2762
2023,5,14,分煙対策指導員,指導対象,路上喫煙過料,0,2763
2023,10,25,分煙対策指導員,指導対象,路上喫煙過料,41,2764
2023,10,26,分煙対策指導員,指導対象,路上喫煙過料,39,2765
2023,10,27,分煙対策指導員,指導対象,路上喫煙過料,33,2766
2023,10,28,分煙対策指導員,指導対象,路上喫煙過料,40,2767
2023,10,29,分煙対策指導員,指導対象,路上喫煙過料,28,2768
2023,10,30,分煙対策指導員,指導対象,路上喫煙過料,47,2769
2023,10,31,分煙対策指導員,指導対象,路上喫煙過料,44,2770
2023,11,1,分煙対策指導員,指導対象,路上喫煙過料,41,2771
2023,11,2,分煙対策指導員,指導対象,路上喫煙過料,43,2772
2023,11,3,分煙対策指導員,指導対象,路上喫煙過料,40,2773
2023,11,4,分煙対策指導員,指導対象,路上喫煙過料,47,2774
2023,11,5,分煙対策指導員,指導対象,路上喫煙過料,53,2775
2023,11,6,分煙対策指導員,指導対象,路上喫煙過料,26,2776
2023,11,7,分煙対策指導員,指導対象,路上喫煙過料,34,2777
2023,11,8,分煙対策指導員,指導対象,路上喫煙過料,36,2778
2023,11,9,分煙対策指導員,指導対象,路上喫煙過料,19,2779
2023,11,10,分煙対策指導員,指導対象,路上喫煙過料,27,2780
2023,11,11,分煙対策指導員,指導対象,路上喫煙過料,56,2781
2023,11,12,分煙対策指導員,指導対象,路上喫煙過料,0,2782
2023,11,13,分煙対策指導員,指導対象,路上喫煙過料,18,2783
2023,11,14,分煙対策指導員,指導対象,路上喫煙過料,43,2784
2023,11,15,分煙対策指導員,指導対象,路上喫煙過料,28,2785
2023,11,16,分煙対策指導員,指導対象,路上喫煙過料,23,2786
2023,11,17,分煙対策指導員,指導対象,路上喫煙過料,48,2787
2023,11,18,分煙対策指導員,指導対象,路上喫煙過料,21,2788
2023,11,19,分煙対策指導員,指導対象,路上喫煙過料,42,2789
2023,11,20,分煙対策指導員,指導対象,路上喫煙過料,41,2790
2023,11,21,分煙対策指導員,指導対象,路上喫煙過料,35,2791
2023,11,22,分煙対策指導員,指導対象,路上喫煙過料,28,2792
2023,11,23,分煙対策指導員,指導対象,路上喫煙過料,47,2793
2023,11,24,分煙対策指導員,指導対象,路上喫煙過料,19,2794
2023,11,25,分煙対策指導員,指導対象,路上喫煙過料,45,2795
2023,11,26,分煙対策指導員,指導対象,路上喫煙過料,37,2796
2023,11,27,分煙対策指導員,指導対象,路上喫煙過料,17,2797
2023,11,28,分煙対策指導員,指導対象,路上喫煙過料,27,2798
2023,11,29,分煙対策指導員,指導対象,路上喫煙過料,24,2799
2023,11,30,分煙対策指導員,指導対象,路上喫煙過料,20,2800
2023,12,1,分煙対策指導員,指導対象,路上喫煙過料,36,2801
2023,12,2,分煙対策指導員,指導対象,路上喫煙過料,48,2802
2023,12,3,分煙対策指導員,指導対象,路上喫煙過料,22,2803
2023,12,4,分煙対策指導員,指導対象,路上喫煙過料,27,2804
2023,12,5,分煙対策指導員,指導対象,路上喫煙過料,47,2805
2023,12,6,分煙対策指導員,指導対象,路上喫煙過料,35,2806
2023,12,7,分煙対策指導員,指導対象,路上喫煙過料,17,2807
2023,12,8,分煙対策指導員,指導対象,路上喫煙過料,58,2808
2023,12,9,分煙対策指導員,指導対象,路上喫煙過料,50,2809
2023,12,10,分煙対策指導員,指導対象,路上喫煙過料,0,2810
2023,12,11,分煙対策指導員,指導対象,路上喫煙過料,63,2811
2023,12,12,分煙対策指導員,指導対象,路上喫煙過料,43,2812
2023,12,13,分煙対策指導員,指導対象,路上喫煙過料,24,2813
2023,12,14,分煙対策指導員,指導対象,路上喫煙過料,35,2814
2023,12,15,分煙対策指導員,指導対象,路上喫煙過料,46,2815
2023,12,16,分煙対策指導員,指導対象,路上喫煙過料,36,2816
2023,12,17,分煙対策指導員,指導対象,路上喫煙過料,29,2817
2023,12,18,分煙対策指導員,指導対象,路上喫煙過料,27,2818
2023,12,19,分煙対策指導員,指導対象,路上喫煙過料,22,2819
2023,12,20,分煙対策指導員,指導対象,路上喫煙過料,42,2820
2023,12,21,分煙対策指導員,指導対象,路上喫煙過料,46,2821
2023,12,22,分煙対策指導員,指導対象,路上喫煙過料,27,2822
2023,12,23,分煙対策指導員,指導対象,路上喫煙過料,38,2823
2023,12,24,分煙対策指導員,指導対象,路上喫煙過料,41,2824
2023,12,25,分煙対策指導員,指導対象,路上喫煙過料,27,2825
2023,12,26,分煙対策指導員,指導対象,路上喫煙過料,29,2826
2023,12,27,分煙対策指導員,指導対象,路上喫煙過料,32,2827
2023,12,28,分煙対策指導員,指導対象,路上喫煙過料,0,2828
2023,12,29,分煙対策指導員,指導対象,路上喫煙過料,0,2829
2023,12,30,分煙対策指導員,指導対象,路上喫煙過料,0,2830
2023,12,31,分煙対策指導員,指導対象,路上喫煙過料,0,2831
2023,1,1,分煙対策指導員,指導対象,路上喫煙過料,0,2832
2023,1,2,分煙対策指導員,指導対象,路上喫煙過料,0,2833
2023,1,3,分煙対策指導員,指導対象,路上喫煙過料,0,2834
2023,1,4,分煙対策指導員,指導対象,路上喫煙過料,0,2835
2023,1,5,分煙対策指導員,指導対象,路上喫煙過料,0,2836
2023,1,6,分煙対策指導員,指導対象,路上喫煙過料,20,2837
2023,1,7,分煙対策指導員,指導対象,路上喫煙過料,30,2838
2023,1,8,分煙対策指導員,指導対象,路上喫煙過料,37,2839
2023,1,9,分煙対策指導員,指導対象,路上喫煙過料,26,2840
2023,1,10,分煙対策指導員,指導対象,路上喫煙過料,51,2841
2023,1,11,分煙対策指導員,指導対象,路上喫煙過料,27,2842
2023,1,12,分煙対策指導員,指導対象,路上喫煙過料,31,2843
2023,1,13,分煙対策指導員,指導対象,路上喫煙過料,45,2844
2023,1,14,分煙対策指導員,指導対象,路上喫煙過料,0,2845
2023,1,15,分煙対策指導員,指導対象,路上喫煙過料,49,2846
2023,1,16,分煙対策指導員,指導対象,路上喫煙過料,41,2847
2023,1,17,分煙対策指導員,指導対象,路上喫煙過料,31,2848
2023,1,18,分煙対策指導員,指導対象,路上喫煙過料,32,2849
2023,1,19,分煙対策指導員,指導対象,路上喫煙過料,42,2850
2023,1,20,分煙対策指導員,指導対象,路上喫煙過料,47,2851
2023,1,21,分煙対策指導員,指導対象,路上喫煙過料,32,2852
2023,1,22,分煙対策指導員,指導対象,路上喫煙過料,30,2853
2023,1,23,分煙対策指導員,指導対象,路上喫煙過料,27,2854
2023,1,24,分煙対策指導員,指導対象,路上喫煙過料,28,2855
2023,1,25,分煙対策指導員,指導対象,路上喫煙過料,40,2856
2023,1,26,分煙対策指導員,指導対象,路上喫煙過料,46,2857
2023,1,27,分煙対策指導員,指導対象,路上喫煙過料,46,2858
2023,1,28,分煙対策指導員,指導対象,路上喫煙過料,48,2859
2023,1,29,分煙対策指導員,指導対象,路上喫煙過料,21,2860
2023,1,30,分煙対策指導員,指導対象,路上喫煙過料,55,2861
2023,1,31,分煙対策指導員,指導対象,路上喫煙過料,42,2862
2023,2,1,分煙対策指導員,指導対象,路上喫煙過料,38,2863
2023,2,2,分煙対策指導員,指導対象,路上喫煙過料,52,2864
2023,2,3,分煙対策指導員,指導対象,路上喫煙過料,46,2865
2023,2,4,分煙対策指導員,指導対象,路上喫煙過料,44,2866
2023,2,5,分煙対策指導員,指導対象,路上喫煙過料,14,2867
2023,2,6,分煙対策指導員,指導対象,路上喫煙過料,38,2868
2023,2,7,分煙対策指導員,指導対象,路上喫煙過料,34,2869
2023,2,8,分煙対策指導員,指導対象,路上喫煙過料,29,2870
2023,2,9,分煙対策指導員,指導対象,路上喫煙過料,51,2871
2023,2,10,分煙対策指導員,指導対象,路上喫煙過料,72,2872
2023,2,11,分煙対策指導員,指導対象,路上喫煙過料,0,2873
2023,2,12,分煙対策指導員,指導対象,路上喫煙過料,59,2874
2023,2,13,分煙対策指導員,指導対象,路上喫煙過料,50,2875
2023,2,14,分煙対策指導員,指導対象,路上喫煙過料,25,2876
2023,2,15,分煙対策指導員,指導対象,路上喫煙過料,59,2877
2023,2,16,分煙対策指導員,指導対象,路上喫煙過料,55,2878
2023,2,17,分煙対策指導員,指導対象,路上喫煙過料,62,2879
2023,2,18,分煙対策指導員,指導対象,路上喫煙過料,31,2880
2023,2,19,分煙対策指導員,指導対象,路上喫煙過料,45,2881
2023,2,20,分煙対策指導員,指導対象,路上喫煙過料,60,2882
2023,2,21,分煙対策指導員,指導対象,路上喫煙過料,34,2883
2023,2,22,分煙対策指導員,指導対象,路上喫煙過料,30,2884
2023,2,23,分煙対策指導員,指導対象,路上喫煙過料,32,2885
2023,2,24,分煙対策指導員,指導対象,路上喫煙過料,33,2886
2023,2,25,分煙対策指導員,指導対象,路上喫煙過料,34,2887
2023,2,26,分煙対策指導員,指導対象,路上喫煙過料,23,2888
2023,2,27,分煙対策指導員,指導対象,路上喫煙過料,53,2889
2023,2,28,分煙対策指導員,指導対象,路上喫煙過料,37,2890
2023,2,29,分煙対策指導員,指導対象,路上喫煙過料,17,2891
2023,3,1,分煙対策指導員,指導対象,路上喫煙過料,45,2892
2023,3,2,分煙対策指導員,指導対象,路上喫煙過料,78,2893
